,0,1,2,3,4,5,6,7,8
34523,38534,C2,B2,A4,TZ,symmetry,0,0,O_1
34524,38535,C2,B2,TX,A1,symmetry,0,0,O_1
34525,38537,C2,B2,TX,A3,symmetry,0,0,O_1
34526,38538,C2,B2,TX,A4,symmetry,0,0,O_1
34527,38539,C2,B2,TX,TX,symmetry,0,0,O_1
34528,38540,C2,B2,TX,B1,symmetry,0,0,O_1
34529,38542,C2,B2,TX,B3,symmetry,0,0,O_1
34530,38543,C2,B2,TX,B4,symmetry,0,0,O_1
34531,38544,C2,B2,TX,TY,symmetry,0,0,O_1
34532,38545,C2,B2,TX,C1,symmetry,0,0,O_1
34533,38547,C2,B2,TX,C3,symmetry,0,0,O_1
34534,38548,C2,B2,TX,C4,symmetry,0,0,O_1
34535,38549,C2,B2,TX,TZ,symmetry,0,0,O_1
34536,38550,C2,B2,B1,A1,symmetry,0,0,O_1
34537,38552,C2,B2,B1,A3,symmetry,0,0,O_1
34538,38553,C2,B2,B1,A4,symmetry,0,0,O_1
34539,38554,C2,B2,B1,TX,symmetry,0,0,O_1
34540,38555,C2,B2,B1,B1,symmetry,0,0,O_1
34541,38557,C2,B2,B1,B3,symmetry,0,0,O_1
34542,38558,C2,B2,B1,B4,symmetry,0,0,O_1
34543,38559,C2,B2,B1,TY,symmetry,0,0,O_1
34544,38560,C2,B2,B1,C1,symmetry,0,0,O_1
34545,38562,C2,B2,B1,C3,symmetry,0,0,O_1
34546,38563,C2,B2,B1,C4,symmetry,0,0,O_1
34547,38564,C2,B2,B1,TZ,symmetry,0,0,O_1
34548,38580,C2,B2,B3,A1,symmetry,0,0,O_1
34549,38582,C2,B2,B3,A3,symmetry,0,0,O_1
34550,38583,C2,B2,B3,A4,symmetry,0,0,O_1
34551,38584,C2,B2,B3,TX,symmetry,0,0,O_1
34552,38585,C2,B2,B3,B1,symmetry,0,0,O_1
34553,38587,C2,B2,B3,B3,symmetry,0,0,O_1
34554,38588,C2,B2,B3,B4,symmetry,0,0,O_1
34555,38589,C2,B2,B3,TY,symmetry,0,0,O_1
34556,38590,C2,B2,B3,C1,symmetry,0,0,O_1
34557,38592,C2,B2,B3,C3,symmetry,0,0,O_1
34558,38593,C2,B2,B3,C4,symmetry,0,0,O_1
34559,38594,C2,B2,B3,TZ,symmetry,0,0,O_1
34560,38595,C2,B2,B4,A1,symmetry,0,0,O_1
34561,38597,C2,B2,B4,A3,symmetry,0,0,O_1
34562,38598,C2,B2,B4,A4,symmetry,0,0,O_1
34563,38599,C2,B2,B4,TX,symmetry,0,0,O_1
34564,38600,C2,B2,B4,B1,symmetry,0,0,O_1
34565,38602,C2,B2,B4,B3,symmetry,0,0,O_1
34566,38603,C2,B2,B4,B4,symmetry,0,0,O_1
34567,38604,C2,B2,B4,TY,symmetry,0,0,O_1
34568,38605,C2,B2,B4,C1,symmetry,0,0,O_1
34569,38607,C2,B2,B4,C3,symmetry,0,0,O_1
34570,38608,C2,B2,B4,C4,symmetry,0,0,O_1
34571,38609,C2,B2,B4,TZ,symmetry,0,0,O_1
34572,38610,C2,B2,TY,A1,symmetry,0,0,O_1
34573,38612,C2,B2,TY,A3,symmetry,0,0,O_1
34574,38613,C2,B2,TY,A4,symmetry,0,0,O_1
34575,38614,C2,B2,TY,TX,symmetry,0,0,O_1
34576,38615,C2,B2,TY,B1,symmetry,0,0,O_1
34577,38617,C2,B2,TY,B3,symmetry,0,0,O_1
34578,38618,C2,B2,TY,B4,symmetry,0,0,O_1
34579,38619,C2,B2,TY,TY,symmetry,0,0,O_1
34580,38620,C2,B2,TY,C1,symmetry,0,0,O_1
34581,38622,C2,B2,TY,C3,symmetry,0,0,O_1
34582,38623,C2,B2,TY,C4,symmetry,0,0,O_1
34583,38624,C2,B2,TY,TZ,symmetry,0,0,O_1
34584,38625,C2,B2,C1,A1,symmetry,0,0,O_1
34585,38627,C2,B2,C1,A3,symmetry,0,0,O_1
34586,38628,C2,B2,C1,A4,symmetry,0,0,O_1
34587,38629,C2,B2,C1,TX,symmetry,0,0,O_1
34588,38630,C2,B2,C1,B1,symmetry,0,0,O_1
34589,38632,C2,B2,C1,B3,symmetry,0,0,O_1
34590,38633,C2,B2,C1,B4,symmetry,0,0,O_1
34591,38634,C2,B2,C1,TY,symmetry,0,0,O_1
34592,38635,C2,B2,C1,C1,symmetry,0,0,O_1
34593,38637,C2,B2,C1,C3,symmetry,0,0,O_1
34594,38638,C2,B2,C1,C4,symmetry,0,0,O_1
34595,38639,C2,B2,C1,TZ,symmetry,0,0,O_1
34596,38655,C2,B2,C3,A1,symmetry,0,0,O_1
34597,38657,C2,B2,C3,A3,symmetry,0,0,O_1
34598,38658,C2,B2,C3,A4,symmetry,0,0,O_1
34599,38659,C2,B2,C3,TX,symmetry,0,0,O_1
34600,38660,C2,B2,C3,B1,symmetry,0,0,O_1
34601,38662,C2,B2,C3,B3,symmetry,0,0,O_1
34602,38663,C2,B2,C3,B4,symmetry,0,0,O_1
34603,38664,C2,B2,C3,TY,symmetry,0,0,O_1
34604,38665,C2,B2,C3,C1,symmetry,0,0,O_1
34605,38667,C2,B2,C3,C3,symmetry,0,0,O_1
34606,38668,C2,B2,C3,C4,symmetry,0,0,O_1
34607,38669,C2,B2,C3,TZ,symmetry,0,0,O_1
34608,38670,C2,B2,C4,A1,symmetry,0,0,O_1
34609,38672,C2,B2,C4,A3,symmetry,0,0,O_1
34610,38673,C2,B2,C4,A4,symmetry,0,0,O_1
34611,38674,C2,B2,C4,TX,symmetry,0,0,O_1
34612,38675,C2,B2,C4,B1,symmetry,0,0,O_1
34613,38677,C2,B2,C4,B3,symmetry,0,0,O_1
34614,38678,C2,B2,C4,B4,symmetry,0,0,O_1
34615,38679,C2,B2,C4,TY,symmetry,0,0,O_1
34616,38680,C2,B2,C4,C1,symmetry,0,0,O_1
34617,38682,C2,B2,C4,C3,symmetry,0,0,O_1
34618,38683,C2,B2,C4,C4,symmetry,0,0,O_1
34619,38684,C2,B2,C4,TZ,symmetry,0,0,O_1
34620,38685,C2,B2,TZ,A1,symmetry,0,0,O_1
34621,38687,C2,B2,TZ,A3,symmetry,0,0,O_1
34622,38688,C2,B2,TZ,A4,symmetry,0,0,O_1
34623,38689,C2,B2,TZ,TX,symmetry,0,0,O_1
34624,38690,C2,B2,TZ,B1,symmetry,0,0,O_1
34625,38692,C2,B2,TZ,B3,symmetry,0,0,O_1
34626,38693,C2,B2,TZ,B4,symmetry,0,0,O_1
34627,38694,C2,B2,TZ,TY,symmetry,0,0,O_1
34628,38695,C2,B2,TZ,C1,symmetry,0,0,O_1
34629,38697,C2,B2,TZ,C3,symmetry,0,0,O_1
34630,38698,C2,B2,TZ,C4,symmetry,0,0,O_1
34631,38699,C2,B2,TZ,TZ,symmetry,0,0,O_1
34632,38700,C2,B3,A1,A1,0,0,0,O_0
34633,38701,C2,B3,A1,A2,0,0,equivalence,O_3
34634,38702,C2,B3,A1,A3,0,0,0,O_0
34635,38703,C2,B3,A1,A4,0,0,0,O_0
34636,38704,C2,B3,A1,TX,0,0,0,O_0
34637,38705,C2,B3,A1,B1,0,0,0,O_0
34638,38706,C2,B3,A1,B2,0,0,symmetry,O_3
34639,38707,C2,B3,A1,B3,0,0,0,O_0
34640,38708,C2,B3,A1,B4,0,0,0,O_0
34641,38709,C2,B3,A1,TY,0,0,0,O_0
34642,38710,C2,B3,A1,C1,0,0,0,O_0
34643,38711,C2,B3,A1,C2,0,0,reflexivity,O_3
34644,38712,C2,B3,A1,C3,0,0,0,O_0
34645,38713,C2,B3,A1,C4,0,0,0,O_0
34646,38714,C2,B3,A1,TZ,0,0,0,O_0
34647,38715,C2,B3,A2,A1,0,equivalence,0,O_2
34648,38717,C2,B3,A2,A3,0,equivalence,0,O_2
34649,38718,C2,B3,A2,A4,0,equivalence,0,O_2
34650,38719,C2,B3,A2,TX,0,equivalence,0,O_2
34651,38720,C2,B3,A2,B1,0,equivalence,0,O_2
34652,38722,C2,B3,A2,B3,0,equivalence,0,O_2
34653,38723,C2,B3,A2,B4,0,equivalence,0,O_2
34654,38724,C2,B3,A2,TY,0,equivalence,0,O_2
34655,38725,C2,B3,A2,C1,0,equivalence,0,O_2
34656,38727,C2,B3,A2,C3,0,equivalence,0,O_2
34657,38728,C2,B3,A2,C4,0,equivalence,0,O_2
34658,38729,C2,B3,A2,TZ,0,equivalence,0,O_2
34659,38730,C2,B3,A3,A1,0,0,0,O_0
34660,38731,C2,B3,A3,A2,0,0,equivalence,O_3
34661,38732,C2,B3,A3,A3,0,0,0,O_0
34662,38733,C2,B3,A3,A4,0,0,0,O_0
34663,38734,C2,B3,A3,TX,0,0,0,O_0
34664,38735,C2,B3,A3,B1,0,0,0,O_0
34665,38736,C2,B3,A3,B2,0,0,symmetry,O_3
34666,38737,C2,B3,A3,B3,0,0,0,O_0
34667,38738,C2,B3,A3,B4,0,0,0,O_0
34668,38739,C2,B3,A3,TY,0,0,0,O_0
34669,38740,C2,B3,A3,C1,0,0,0,O_0
34670,38741,C2,B3,A3,C2,0,0,reflexivity,O_3
34671,38742,C2,B3,A3,C3,0,0,0,O_0
34672,38743,C2,B3,A3,C4,0,0,0,O_0
34673,38744,C2,B3,A3,TZ,0,0,0,O_0
34674,38745,C2,B3,A4,A1,0,0,0,O_0
34675,38746,C2,B3,A4,A2,0,0,equivalence,O_3
34676,38747,C2,B3,A4,A3,0,0,0,O_0
34677,38748,C2,B3,A4,A4,0,0,0,O_0
34678,38749,C2,B3,A4,TX,0,0,0,O_0
34679,38750,C2,B3,A4,B1,0,0,0,O_0
34680,38751,C2,B3,A4,B2,0,0,symmetry,O_3
34681,38752,C2,B3,A4,B3,0,0,0,O_0
34682,38753,C2,B3,A4,B4,0,0,0,O_0
34683,38754,C2,B3,A4,TY,0,0,0,O_0
34684,38755,C2,B3,A4,C1,0,0,0,O_0
34685,38756,C2,B3,A4,C2,0,0,reflexivity,O_3
34686,38757,C2,B3,A4,C3,0,0,0,O_0
34687,38758,C2,B3,A4,C4,0,0,0,O_0
34688,38759,C2,B3,A4,TZ,0,0,0,O_0
34689,38760,C2,B3,TX,A1,0,0,0,O_0
34690,38761,C2,B3,TX,A2,0,0,equivalence,O_3
34691,38762,C2,B3,TX,A3,0,0,0,O_0
34692,38763,C2,B3,TX,A4,0,0,0,O_0
34693,38764,C2,B3,TX,TX,0,0,0,O_0
34694,38765,C2,B3,TX,B1,0,0,0,O_0
34695,38766,C2,B3,TX,B2,0,0,symmetry,O_3
34696,38767,C2,B3,TX,B3,0,0,0,O_0
34697,38768,C2,B3,TX,B4,0,0,0,O_0
34698,38769,C2,B3,TX,TY,0,0,0,O_0
34699,38770,C2,B3,TX,C1,0,0,0,O_0
34700,38771,C2,B3,TX,C2,0,0,reflexivity,O_3
34701,38772,C2,B3,TX,C3,0,0,0,O_0
34702,38773,C2,B3,TX,C4,0,0,0,O_0
34703,38774,C2,B3,TX,TZ,0,0,0,O_0
34704,38775,C2,B3,B1,A1,0,0,0,O_0
34705,38776,C2,B3,B1,A2,0,0,equivalence,O_3
34706,38777,C2,B3,B1,A3,0,0,0,O_0
34707,38778,C2,B3,B1,A4,0,0,0,O_0
34708,38779,C2,B3,B1,TX,0,0,0,O_0
34709,38780,C2,B3,B1,B1,0,0,0,O_0
34710,38781,C2,B3,B1,B2,0,0,symmetry,O_3
34711,38782,C2,B3,B1,B3,0,0,0,O_0
34712,38783,C2,B3,B1,B4,0,0,0,O_0
34713,38784,C2,B3,B1,TY,0,0,0,O_0
34714,38785,C2,B3,B1,C1,0,0,0,O_0
34715,38786,C2,B3,B1,C2,0,0,reflexivity,O_3
34716,38787,C2,B3,B1,C3,0,0,0,O_0
34717,38788,C2,B3,B1,C4,0,0,0,O_0
34718,38789,C2,B3,B1,TZ,0,0,0,O_0
34719,38790,C2,B3,B2,A1,0,symmetry,0,O_2
34720,38792,C2,B3,B2,A3,0,symmetry,0,O_2
34721,38793,C2,B3,B2,A4,0,symmetry,0,O_2
34722,38794,C2,B3,B2,TX,0,symmetry,0,O_2
34723,38795,C2,B3,B2,B1,0,symmetry,0,O_2
34724,38797,C2,B3,B2,B3,0,symmetry,0,O_2
34725,38798,C2,B3,B2,B4,0,symmetry,0,O_2
34726,38799,C2,B3,B2,TY,0,symmetry,0,O_2
34727,38800,C2,B3,B2,C1,0,symmetry,0,O_2
34728,38802,C2,B3,B2,C3,0,symmetry,0,O_2
34729,38803,C2,B3,B2,C4,0,symmetry,0,O_2
34730,38804,C2,B3,B2,TZ,0,symmetry,0,O_2
34731,38805,C2,B3,B3,A1,0,0,0,O_0
34732,38806,C2,B3,B3,A2,0,0,equivalence,O_3
34733,38807,C2,B3,B3,A3,0,0,0,O_0
34734,38808,C2,B3,B3,A4,0,0,0,O_0
34735,38809,C2,B3,B3,TX,0,0,0,O_0
34736,38810,C2,B3,B3,B1,0,0,0,O_0
34737,38811,C2,B3,B3,B2,0,0,symmetry,O_3
34738,38812,C2,B3,B3,B3,0,0,0,O_0
34739,38813,C2,B3,B3,B4,0,0,0,O_0
34740,38814,C2,B3,B3,TY,0,0,0,O_0
34741,38815,C2,B3,B3,C1,0,0,0,O_0
34742,38816,C2,B3,B3,C2,0,0,reflexivity,O_3
34743,38817,C2,B3,B3,C3,0,0,0,O_0
34744,38818,C2,B3,B3,C4,0,0,0,O_0
34745,38819,C2,B3,B3,TZ,0,0,0,O_0
34746,38820,C2,B3,B4,A1,0,0,0,O_0
34747,38821,C2,B3,B4,A2,0,0,equivalence,O_3
34748,38822,C2,B3,B4,A3,0,0,0,O_0
34749,38823,C2,B3,B4,A4,0,0,0,O_0
34750,38824,C2,B3,B4,TX,0,0,0,O_0
34751,38825,C2,B3,B4,B1,0,0,0,O_0
34752,38826,C2,B3,B4,B2,0,0,symmetry,O_3
34753,38827,C2,B3,B4,B3,0,0,0,O_0
34754,38828,C2,B3,B4,B4,0,0,0,O_0
34755,38829,C2,B3,B4,TY,0,0,0,O_0
34756,38830,C2,B3,B4,C1,0,0,0,O_0
34757,38831,C2,B3,B4,C2,0,0,reflexivity,O_3
34758,38832,C2,B3,B4,C3,0,0,0,O_0
34759,38833,C2,B3,B4,C4,0,0,0,O_0
34760,38834,C2,B3,B4,TZ,0,0,0,O_0
34761,38835,C2,B3,TY,A1,0,0,0,O_0
34762,38836,C2,B3,TY,A2,0,0,equivalence,O_3
34763,38837,C2,B3,TY,A3,0,0,0,O_0
34764,38838,C2,B3,TY,A4,0,0,0,O_0
34765,38839,C2,B3,TY,TX,0,0,0,O_0
34766,38840,C2,B3,TY,B1,0,0,0,O_0
34767,38841,C2,B3,TY,B2,0,0,symmetry,O_3
34768,38842,C2,B3,TY,B3,0,0,0,O_0
34769,38843,C2,B3,TY,B4,0,0,0,O_0
34770,38844,C2,B3,TY,TY,0,0,0,O_0
34771,38845,C2,B3,TY,C1,0,0,0,O_0
34772,38846,C2,B3,TY,C2,0,0,reflexivity,O_3
34773,38847,C2,B3,TY,C3,0,0,0,O_0
34774,38848,C2,B3,TY,C4,0,0,0,O_0
34775,38849,C2,B3,TY,TZ,0,0,0,O_0
34776,38850,C2,B3,C1,A1,0,0,0,O_0
34777,38851,C2,B3,C1,A2,0,0,equivalence,O_3
34778,38852,C2,B3,C1,A3,0,0,0,O_0
34779,38853,C2,B3,C1,A4,0,0,0,O_0
34780,38854,C2,B3,C1,TX,0,0,0,O_0
34781,38855,C2,B3,C1,B1,0,0,0,O_0
34782,38856,C2,B3,C1,B2,0,0,symmetry,O_3
34783,38857,C2,B3,C1,B3,0,0,0,O_0
34784,38858,C2,B3,C1,B4,0,0,0,O_0
34785,38859,C2,B3,C1,TY,0,0,0,O_0
34786,38860,C2,B3,C1,C1,0,0,0,O_0
34787,38861,C2,B3,C1,C2,0,0,reflexivity,O_3
34788,38862,C2,B3,C1,C3,0,0,0,O_0
34789,38863,C2,B3,C1,C4,0,0,0,O_0
34790,38864,C2,B3,C1,TZ,0,0,0,O_0
34791,38865,C2,B3,C2,A1,0,reflexivity,0,O_2
34792,38867,C2,B3,C2,A3,0,reflexivity,0,O_2
34793,38868,C2,B3,C2,A4,0,reflexivity,0,O_2
34794,38869,C2,B3,C2,TX,0,reflexivity,0,O_2
34795,38870,C2,B3,C2,B1,0,reflexivity,0,O_2
34796,38872,C2,B3,C2,B3,0,reflexivity,0,O_2
34797,38873,C2,B3,C2,B4,0,reflexivity,0,O_2
34798,38874,C2,B3,C2,TY,0,reflexivity,0,O_2
34799,38875,C2,B3,C2,C1,0,reflexivity,0,O_2
34800,38877,C2,B3,C2,C3,0,reflexivity,0,O_2
34801,38878,C2,B3,C2,C4,0,reflexivity,0,O_2
34802,38879,C2,B3,C2,TZ,0,reflexivity,0,O_2
34803,38880,C2,B3,C3,A1,0,0,0,O_0
34804,38881,C2,B3,C3,A2,0,0,equivalence,O_3
34805,38882,C2,B3,C3,A3,0,0,0,O_0
34806,38883,C2,B3,C3,A4,0,0,0,O_0
34807,38884,C2,B3,C3,TX,0,0,0,O_0
34808,38885,C2,B3,C3,B1,0,0,0,O_0
34809,38886,C2,B3,C3,B2,0,0,symmetry,O_3
34810,38887,C2,B3,C3,B3,0,0,0,O_0
34811,38888,C2,B3,C3,B4,0,0,0,O_0
34812,38889,C2,B3,C3,TY,0,0,0,O_0
34813,38890,C2,B3,C3,C1,0,0,0,O_0
34814,38891,C2,B3,C3,C2,0,0,reflexivity,O_3
34815,38892,C2,B3,C3,C3,0,0,0,O_0
34816,38893,C2,B3,C3,C4,0,0,0,O_0
34817,38894,C2,B3,C3,TZ,0,0,0,O_0
34818,38895,C2,B3,C4,A1,0,0,0,O_0
34819,38896,C2,B3,C4,A2,0,0,equivalence,O_3
34820,38897,C2,B3,C4,A3,0,0,0,O_0
34821,38898,C2,B3,C4,A4,0,0,0,O_0
34822,38899,C2,B3,C4,TX,0,0,0,O_0
34823,38900,C2,B3,C4,B1,0,0,0,O_0
34824,38901,C2,B3,C4,B2,0,0,symmetry,O_3
34825,38902,C2,B3,C4,B3,0,0,0,O_0
34826,38903,C2,B3,C4,B4,0,0,0,O_0
34827,38904,C2,B3,C4,TY,0,0,0,O_0
34828,38905,C2,B3,C4,C1,0,0,0,O_0
34829,38906,C2,B3,C4,C2,0,0,reflexivity,O_3
34830,38907,C2,B3,C4,C3,0,0,0,O_0
34831,38908,C2,B3,C4,C4,0,0,0,O_0
34832,38909,C2,B3,C4,TZ,0,0,0,O_0
34833,38910,C2,B3,TZ,A1,0,0,0,O_0
34834,38911,C2,B3,TZ,A2,0,0,equivalence,O_3
34835,38912,C2,B3,TZ,A3,0,0,0,O_0
34836,38913,C2,B3,TZ,A4,0,0,0,O_0
34837,38914,C2,B3,TZ,TX,0,0,0,O_0
34838,38915,C2,B3,TZ,B1,0,0,0,O_0
34839,38916,C2,B3,TZ,B2,0,0,symmetry,O_3
34840,38917,C2,B3,TZ,B3,0,0,0,O_0
34841,38918,C2,B3,TZ,B4,0,0,0,O_0
34842,38919,C2,B3,TZ,TY,0,0,0,O_0
34843,38920,C2,B3,TZ,C1,0,0,0,O_0
34844,38921,C2,B3,TZ,C2,0,0,reflexivity,O_3
34845,38922,C2,B3,TZ,C3,0,0,0,O_0
34846,38923,C2,B3,TZ,C4,0,0,0,O_0
34847,38924,C2,B3,TZ,TZ,0,0,0,O_0
34848,38925,C2,B4,A1,A1,0,0,0,O_0
34849,38926,C2,B4,A1,A2,0,0,equivalence,O_3
34850,38927,C2,B4,A1,A3,0,0,0,O_0
34851,38928,C2,B4,A1,A4,0,0,0,O_0
34852,38929,C2,B4,A1,TX,0,0,0,O_0
34853,38930,C2,B4,A1,B1,0,0,0,O_0
34854,38931,C2,B4,A1,B2,0,0,symmetry,O_3
34855,38932,C2,B4,A1,B3,0,0,0,O_0
34856,38933,C2,B4,A1,B4,0,0,0,O_0
34857,38934,C2,B4,A1,TY,0,0,0,O_0
34858,38935,C2,B4,A1,C1,0,0,0,O_0
34859,38936,C2,B4,A1,C2,0,0,reflexivity,O_3
34860,38937,C2,B4,A1,C3,0,0,0,O_0
34861,38938,C2,B4,A1,C4,0,0,0,O_0
34862,38939,C2,B4,A1,TZ,0,0,0,O_0
34863,38940,C2,B4,A2,A1,0,equivalence,0,O_2
34864,38942,C2,B4,A2,A3,0,equivalence,0,O_2
34865,38943,C2,B4,A2,A4,0,equivalence,0,O_2
34866,38944,C2,B4,A2,TX,0,equivalence,0,O_2
34867,38945,C2,B4,A2,B1,0,equivalence,0,O_2
34868,38947,C2,B4,A2,B3,0,equivalence,0,O_2
34869,38948,C2,B4,A2,B4,0,equivalence,0,O_2
34870,38949,C2,B4,A2,TY,0,equivalence,0,O_2
34871,38950,C2,B4,A2,C1,0,equivalence,0,O_2
34872,38952,C2,B4,A2,C3,0,equivalence,0,O_2
34873,38953,C2,B4,A2,C4,0,equivalence,0,O_2
34874,38954,C2,B4,A2,TZ,0,equivalence,0,O_2
34875,38955,C2,B4,A3,A1,0,0,0,O_0
34876,38956,C2,B4,A3,A2,0,0,equivalence,O_3
34877,38957,C2,B4,A3,A3,0,0,0,O_0
34878,38958,C2,B4,A3,A4,0,0,0,O_0
34879,38959,C2,B4,A3,TX,0,0,0,O_0
34880,38960,C2,B4,A3,B1,0,0,0,O_0
34881,38961,C2,B4,A3,B2,0,0,symmetry,O_3
34882,38962,C2,B4,A3,B3,0,0,0,O_0
34883,38963,C2,B4,A3,B4,0,0,0,O_0
34884,38964,C2,B4,A3,TY,0,0,0,O_0
34885,38965,C2,B4,A3,C1,0,0,0,O_0
34886,38966,C2,B4,A3,C2,0,0,reflexivity,O_3
34887,38967,C2,B4,A3,C3,0,0,0,O_0
34888,38968,C2,B4,A3,C4,0,0,0,O_0
34889,38969,C2,B4,A3,TZ,0,0,0,O_0
34890,38970,C2,B4,A4,A1,0,0,0,O_0
34891,38971,C2,B4,A4,A2,0,0,equivalence,O_3
34892,38972,C2,B4,A4,A3,0,0,0,O_0
34893,38973,C2,B4,A4,A4,0,0,0,O_0
34894,38974,C2,B4,A4,TX,0,0,0,O_0
34895,38975,C2,B4,A4,B1,0,0,0,O_0
34896,38976,C2,B4,A4,B2,0,0,symmetry,O_3
34897,38977,C2,B4,A4,B3,0,0,0,O_0
34898,38978,C2,B4,A4,B4,0,0,0,O_0
34899,38979,C2,B4,A4,TY,0,0,0,O_0
34900,38980,C2,B4,A4,C1,0,0,0,O_0
34901,38981,C2,B4,A4,C2,0,0,reflexivity,O_3
34902,38982,C2,B4,A4,C3,0,0,0,O_0
34903,38983,C2,B4,A4,C4,0,0,0,O_0
34904,38984,C2,B4,A4,TZ,0,0,0,O_0
34905,38985,C2,B4,TX,A1,0,0,0,O_0
34906,38986,C2,B4,TX,A2,0,0,equivalence,O_3
34907,38987,C2,B4,TX,A3,0,0,0,O_0
34908,38988,C2,B4,TX,A4,0,0,0,O_0
34909,38989,C2,B4,TX,TX,0,0,0,O_0
34910,38990,C2,B4,TX,B1,0,0,0,O_0
34911,38991,C2,B4,TX,B2,0,0,symmetry,O_3
34912,38992,C2,B4,TX,B3,0,0,0,O_0
34913,38993,C2,B4,TX,B4,0,0,0,O_0
34914,38994,C2,B4,TX,TY,0,0,0,O_0
34915,38995,C2,B4,TX,C1,0,0,0,O_0
34916,38996,C2,B4,TX,C2,0,0,reflexivity,O_3
34917,38997,C2,B4,TX,C3,0,0,0,O_0
34918,38998,C2,B4,TX,C4,0,0,0,O_0
34919,38999,C2,B4,TX,TZ,0,0,0,O_0
34920,39000,C2,B4,B1,A1,0,0,0,O_0
34921,39001,C2,B4,B1,A2,0,0,equivalence,O_3
34922,39002,C2,B4,B1,A3,0,0,0,O_0
34923,39003,C2,B4,B1,A4,0,0,0,O_0
34924,39004,C2,B4,B1,TX,0,0,0,O_0
34925,39005,C2,B4,B1,B1,0,0,0,O_0
34926,39006,C2,B4,B1,B2,0,0,symmetry,O_3
34927,39007,C2,B4,B1,B3,0,0,0,O_0
34928,39008,C2,B4,B1,B4,0,0,0,O_0
34929,39009,C2,B4,B1,TY,0,0,0,O_0
34930,39010,C2,B4,B1,C1,0,0,0,O_0
34931,39011,C2,B4,B1,C2,0,0,reflexivity,O_3
34932,39012,C2,B4,B1,C3,0,0,0,O_0
34933,39013,C2,B4,B1,C4,0,0,0,O_0
34934,39014,C2,B4,B1,TZ,0,0,0,O_0
34935,39015,C2,B4,B2,A1,0,symmetry,0,O_2
34936,39017,C2,B4,B2,A3,0,symmetry,0,O_2
34937,39018,C2,B4,B2,A4,0,symmetry,0,O_2
34938,39019,C2,B4,B2,TX,0,symmetry,0,O_2
34939,39020,C2,B4,B2,B1,0,symmetry,0,O_2
34940,39022,C2,B4,B2,B3,0,symmetry,0,O_2
34941,39023,C2,B4,B2,B4,0,symmetry,0,O_2
34942,39024,C2,B4,B2,TY,0,symmetry,0,O_2
34943,39025,C2,B4,B2,C1,0,symmetry,0,O_2
34944,39027,C2,B4,B2,C3,0,symmetry,0,O_2
34945,39028,C2,B4,B2,C4,0,symmetry,0,O_2
34946,39029,C2,B4,B2,TZ,0,symmetry,0,O_2
34947,39030,C2,B4,B3,A1,0,0,0,O_0
34948,39031,C2,B4,B3,A2,0,0,equivalence,O_3
34949,39032,C2,B4,B3,A3,0,0,0,O_0
34950,39033,C2,B4,B3,A4,0,0,0,O_0
34951,39034,C2,B4,B3,TX,0,0,0,O_0
34952,39035,C2,B4,B3,B1,0,0,0,O_0
34953,39036,C2,B4,B3,B2,0,0,symmetry,O_3
34954,39037,C2,B4,B3,B3,0,0,0,O_0
34955,39038,C2,B4,B3,B4,0,0,0,O_0
34956,39039,C2,B4,B3,TY,0,0,0,O_0
34957,39040,C2,B4,B3,C1,0,0,0,O_0
34958,39041,C2,B4,B3,C2,0,0,reflexivity,O_3
34959,39042,C2,B4,B3,C3,0,0,0,O_0
34960,39043,C2,B4,B3,C4,0,0,0,O_0
34961,39044,C2,B4,B3,TZ,0,0,0,O_0
34962,39045,C2,B4,B4,A1,0,0,0,O_0
34963,39046,C2,B4,B4,A2,0,0,equivalence,O_3
34964,39047,C2,B4,B4,A3,0,0,0,O_0
34965,39048,C2,B4,B4,A4,0,0,0,O_0
34966,39049,C2,B4,B4,TX,0,0,0,O_0
34967,39050,C2,B4,B4,B1,0,0,0,O_0
34968,39051,C2,B4,B4,B2,0,0,symmetry,O_3
34969,39052,C2,B4,B4,B3,0,0,0,O_0
34970,39053,C2,B4,B4,B4,0,0,0,O_0
34971,39054,C2,B4,B4,TY,0,0,0,O_0
34972,39055,C2,B4,B4,C1,0,0,0,O_0
34973,39056,C2,B4,B4,C2,0,0,reflexivity,O_3
34974,39057,C2,B4,B4,C3,0,0,0,O_0
34975,39058,C2,B4,B4,C4,0,0,0,O_0
34976,39059,C2,B4,B4,TZ,0,0,0,O_0
34977,39060,C2,B4,TY,A1,0,0,0,O_0
34978,39061,C2,B4,TY,A2,0,0,equivalence,O_3
34979,39062,C2,B4,TY,A3,0,0,0,O_0
34980,39063,C2,B4,TY,A4,0,0,0,O_0
34981,39064,C2,B4,TY,TX,0,0,0,O_0
34982,39065,C2,B4,TY,B1,0,0,0,O_0
34983,39066,C2,B4,TY,B2,0,0,symmetry,O_3
34984,39067,C2,B4,TY,B3,0,0,0,O_0
34985,39068,C2,B4,TY,B4,0,0,0,O_0
34986,39069,C2,B4,TY,TY,0,0,0,O_0
34987,39070,C2,B4,TY,C1,0,0,0,O_0
34988,39071,C2,B4,TY,C2,0,0,reflexivity,O_3
34989,39072,C2,B4,TY,C3,0,0,0,O_0
34990,39073,C2,B4,TY,C4,0,0,0,O_0
34991,39074,C2,B4,TY,TZ,0,0,0,O_0
34992,39075,C2,B4,C1,A1,0,0,0,O_0
34993,39076,C2,B4,C1,A2,0,0,equivalence,O_3
