,0,1,2,3
140814,46938,C4,C4,reflexivity
140815,46938,C4,TY,0
140816,46938,C4,A4,equivalence
140817,46939,C4,C4,reflexivity
140818,46939,C4,TY,0
140819,46939,C4,TX,0
140820,46940,C4,C4,reflexivity
140821,46940,C4,TY,0
140822,46940,C4,B1,0
140823,46941,C4,C4,reflexivity
140824,46941,C4,TY,0
140825,46941,C4,B2,0
140826,46942,C4,C4,reflexivity
140827,46942,C4,TY,0
140828,46942,C4,B3,0
140829,46943,C4,C4,reflexivity
140830,46943,C4,TY,0
140831,46943,C4,B4,symmetry
140832,46944,C4,C4,reflexivity
140833,46944,C4,TY,0
140834,46944,C4,TY,0
140835,46945,C4,C4,reflexivity
140836,46945,C4,TY,0
140837,46945,C4,C1,0
140838,46946,C4,C4,reflexivity
140839,46946,C4,TY,0
140840,46946,C4,C2,0
140841,46947,C4,C4,reflexivity
140842,46947,C4,TY,0
140843,46947,C4,C3,0
140844,46948,C4,C4,reflexivity
140845,46948,C4,TY,0
140846,46948,C4,C4,reflexivity
140847,46949,C4,C4,reflexivity
140848,46949,C4,TY,0
140849,46949,C4,TZ,0
140850,46950,C4,C4,reflexivity
140851,46950,C4,C1,0
140852,46950,C4,A1,0
140853,46951,C4,C4,reflexivity
140854,46951,C4,C1,0
140855,46951,C4,A2,0
140856,46952,C4,C4,reflexivity
140857,46952,C4,C1,0
140858,46952,C4,A3,0
140859,46953,C4,C4,reflexivity
140860,46953,C4,C1,0
140861,46953,C4,A4,equivalence
140862,46954,C4,C4,reflexivity
140863,46954,C4,C1,0
140864,46954,C4,TX,0
140865,46955,C4,C4,reflexivity
140866,46955,C4,C1,0
140867,46955,C4,B1,0
140868,46956,C4,C4,reflexivity
140869,46956,C4,C1,0
140870,46956,C4,B2,0
140871,46957,C4,C4,reflexivity
140872,46957,C4,C1,0
140873,46957,C4,B3,0
140874,46958,C4,C4,reflexivity
140875,46958,C4,C1,0
140876,46958,C4,B4,symmetry
140877,46959,C4,C4,reflexivity
140878,46959,C4,C1,0
140879,46959,C4,TY,0
140880,46960,C4,C4,reflexivity
140881,46960,C4,C1,0
140882,46960,C4,C1,0
140883,46961,C4,C4,reflexivity
140884,46961,C4,C1,0
140885,46961,C4,C2,0
140886,46962,C4,C4,reflexivity
140887,46962,C4,C1,0
140888,46962,C4,C3,0
140889,46963,C4,C4,reflexivity
140890,46963,C4,C1,0
140891,46963,C4,C4,reflexivity
140892,46964,C4,C4,reflexivity
140893,46964,C4,C1,0
140894,46964,C4,TZ,0
140895,46965,C4,C4,reflexivity
140896,46965,C4,C2,0
140897,46965,C4,A1,0
140898,46966,C4,C4,reflexivity
140899,46966,C4,C2,0
140900,46966,C4,A2,0
140901,46967,C4,C4,reflexivity
140902,46967,C4,C2,0
140903,46967,C4,A3,0
140904,46968,C4,C4,reflexivity
140905,46968,C4,C2,0
140906,46968,C4,A4,equivalence
140907,46969,C4,C4,reflexivity
140908,46969,C4,C2,0
140909,46969,C4,TX,0
140910,46970,C4,C4,reflexivity
140911,46970,C4,C2,0
140912,46970,C4,B1,0
140913,46971,C4,C4,reflexivity
140914,46971,C4,C2,0
140915,46971,C4,B2,0
140916,46972,C4,C4,reflexivity
140917,46972,C4,C2,0
140918,46972,C4,B3,0
140919,46973,C4,C4,reflexivity
140920,46973,C4,C2,0
140921,46973,C4,B4,symmetry
140922,46974,C4,C4,reflexivity
140923,46974,C4,C2,0
140924,46974,C4,TY,0
140925,46975,C4,C4,reflexivity
140926,46975,C4,C2,0
140927,46975,C4,C1,0
140928,46976,C4,C4,reflexivity
140929,46976,C4,C2,0
140930,46976,C4,C2,0
140931,46977,C4,C4,reflexivity
140932,46977,C4,C2,0
140933,46977,C4,C3,0
140934,46978,C4,C4,reflexivity
140935,46978,C4,C2,0
140936,46978,C4,C4,reflexivity
140937,46979,C4,C4,reflexivity
140938,46979,C4,C2,0
140939,46979,C4,TZ,0
140940,46980,C4,C4,reflexivity
140941,46980,C4,C3,0
140942,46980,C4,A1,0
140943,46981,C4,C4,reflexivity
140944,46981,C4,C3,0
140945,46981,C4,A2,0
140946,46982,C4,C4,reflexivity
140947,46982,C4,C3,0
140948,46982,C4,A3,0
140949,46983,C4,C4,reflexivity
140950,46983,C4,C3,0
140951,46983,C4,A4,equivalence
140952,46984,C4,C4,reflexivity
140953,46984,C4,C3,0
140954,46984,C4,TX,0
140955,46985,C4,C4,reflexivity
140956,46985,C4,C3,0
140957,46985,C4,B1,0
140958,46986,C4,C4,reflexivity
140959,46986,C4,C3,0
140960,46986,C4,B2,0
140961,46987,C4,C4,reflexivity
140962,46987,C4,C3,0
140963,46987,C4,B3,0
140964,46988,C4,C4,reflexivity
140965,46988,C4,C3,0
140966,46988,C4,B4,symmetry
140967,46989,C4,C4,reflexivity
140968,46989,C4,C3,0
140969,46989,C4,TY,0
140970,46990,C4,C4,reflexivity
140971,46990,C4,C3,0
140972,46990,C4,C1,0
140973,46991,C4,C4,reflexivity
140974,46991,C4,C3,0
140975,46991,C4,C2,0
140976,46992,C4,C4,reflexivity
140977,46992,C4,C3,0
140978,46992,C4,C3,0
140979,46993,C4,C4,reflexivity
140980,46993,C4,C3,0
140981,46993,C4,C4,reflexivity
140982,46994,C4,C4,reflexivity
140983,46994,C4,C3,0
140984,46994,C4,TZ,0
140985,46995,C4,C4,reflexivity
140986,46995,C4,C4,reflexivity
140987,46995,C4,A1,0
140988,46996,C4,C4,reflexivity
140989,46996,C4,C4,reflexivity
140990,46996,C4,A2,0
140991,46997,C4,C4,reflexivity
140992,46997,C4,C4,reflexivity
140993,46997,C4,A3,0
140994,46998,C4,C4,reflexivity
140995,46998,C4,C4,reflexivity
140996,46998,C4,A4,equivalence
140997,46999,C4,C4,reflexivity
140998,46999,C4,C4,reflexivity
140999,46999,C4,TX,0
141000,47000,C4,C4,reflexivity
141001,47000,C4,C4,reflexivity
141002,47000,C4,B1,0
141003,47001,C4,C4,reflexivity
141004,47001,C4,C4,reflexivity
141005,47001,C4,B2,0
141006,47002,C4,C4,reflexivity
141007,47002,C4,C4,reflexivity
141008,47002,C4,B3,0
141009,47003,C4,C4,reflexivity
141010,47003,C4,C4,reflexivity
141011,47003,C4,B4,symmetry
141012,47004,C4,C4,reflexivity
141013,47004,C4,C4,reflexivity
141014,47004,C4,TY,0
141015,47005,C4,C4,reflexivity
141016,47005,C4,C4,reflexivity
141017,47005,C4,C1,0
141018,47006,C4,C4,reflexivity
141019,47006,C4,C4,reflexivity
141020,47006,C4,C2,0
141021,47007,C4,C4,reflexivity
141022,47007,C4,C4,reflexivity
141023,47007,C4,C3,0
141024,47008,C4,C4,reflexivity
141025,47008,C4,C4,reflexivity
141026,47008,C4,C4,reflexivity
141027,47009,C4,C4,reflexivity
141028,47009,C4,C4,reflexivity
141029,47009,C4,TZ,0
141030,47010,C4,C4,reflexivity
141031,47010,C4,TZ,0
141032,47010,C4,A1,0
141033,47011,C4,C4,reflexivity
141034,47011,C4,TZ,0
141035,47011,C4,A2,0
141036,47012,C4,C4,reflexivity
141037,47012,C4,TZ,0
141038,47012,C4,A3,0
141039,47013,C4,C4,reflexivity
141040,47013,C4,TZ,0
141041,47013,C4,A4,equivalence
141042,47014,C4,C4,reflexivity
141043,47014,C4,TZ,0
141044,47014,C4,TX,0
141045,47015,C4,C4,reflexivity
141046,47015,C4,TZ,0
141047,47015,C4,B1,0
141048,47016,C4,C4,reflexivity
141049,47016,C4,TZ,0
141050,47016,C4,B2,0
141051,47017,C4,C4,reflexivity
141052,47017,C4,TZ,0
141053,47017,C4,B3,0
141054,47018,C4,C4,reflexivity
141055,47018,C4,TZ,0
141056,47018,C4,B4,symmetry
141057,47019,C4,C4,reflexivity
141058,47019,C4,TZ,0
141059,47019,C4,TY,0
141060,47020,C4,C4,reflexivity
141061,47020,C4,TZ,0
141062,47020,C4,C1,0
141063,47021,C4,C4,reflexivity
141064,47021,C4,TZ,0
141065,47021,C4,C2,0
141066,47022,C4,C4,reflexivity
141067,47022,C4,TZ,0
141068,47022,C4,C3,0
141069,47023,C4,C4,reflexivity
141070,47023,C4,TZ,0
141071,47023,C4,C4,reflexivity
141072,47024,C4,C4,reflexivity
141073,47024,C4,TZ,0
141074,47024,C4,TZ,0
141075,47025,C4,TZ,0
141076,47025,C4,A1,0
141077,47025,C4,A1,0
141078,47026,C4,TZ,0
141079,47026,C4,A1,0
141080,47026,C4,A2,0
141081,47027,C4,TZ,0
141082,47027,C4,A1,0
141083,47027,C4,A3,0
141084,47028,C4,TZ,0
141085,47028,C4,A1,0
141086,47028,C4,A4,equivalence
141087,47029,C4,TZ,0
141088,47029,C4,A1,0
141089,47029,C4,TX,0
141090,47030,C4,TZ,0
141091,47030,C4,A1,0
141092,47030,C4,B1,0
141093,47031,C4,TZ,0
141094,47031,C4,A1,0
141095,47031,C4,B2,0
141096,47032,C4,TZ,0
141097,47032,C4,A1,0
141098,47032,C4,B3,0
141099,47033,C4,TZ,0
141100,47033,C4,A1,0
141101,47033,C4,B4,symmetry
141102,47034,C4,TZ,0
141103,47034,C4,A1,0
141104,47034,C4,TY,0
141105,47035,C4,TZ,0
141106,47035,C4,A1,0
141107,47035,C4,C1,0
141108,47036,C4,TZ,0
141109,47036,C4,A1,0
141110,47036,C4,C2,0
141111,47037,C4,TZ,0
141112,47037,C4,A1,0
141113,47037,C4,C3,0
141114,47038,C4,TZ,0
141115,47038,C4,A1,0
141116,47038,C4,C4,reflexivity
141117,47039,C4,TZ,0
141118,47039,C4,A1,0
141119,47039,C4,TZ,0
141120,47040,C4,TZ,0
141121,47040,C4,A2,0
141122,47040,C4,A1,0
141123,47041,C4,TZ,0
141124,47041,C4,A2,0
141125,47041,C4,A2,0
141126,47042,C4,TZ,0
141127,47042,C4,A2,0
141128,47042,C4,A3,0
141129,47043,C4,TZ,0
141130,47043,C4,A2,0
141131,47043,C4,A4,equivalence
141132,47044,C4,TZ,0
141133,47044,C4,A2,0
141134,47044,C4,TX,0
141135,47045,C4,TZ,0
141136,47045,C4,A2,0
141137,47045,C4,B1,0
141138,47046,C4,TZ,0
141139,47046,C4,A2,0
141140,47046,C4,B2,0
141141,47047,C4,TZ,0
141142,47047,C4,A2,0
141143,47047,C4,B3,0
141144,47048,C4,TZ,0
141145,47048,C4,A2,0
141146,47048,C4,B4,symmetry
141147,47049,C4,TZ,0
141148,47049,C4,A2,0
141149,47049,C4,TY,0
141150,47050,C4,TZ,0
141151,47050,C4,A2,0
141152,47050,C4,C1,0
141153,47051,C4,TZ,0
141154,47051,C4,A2,0
141155,47051,C4,C2,0
141156,47052,C4,TZ,0
141157,47052,C4,A2,0
141158,47052,C4,C3,0
141159,47053,C4,TZ,0
141160,47053,C4,A2,0
141161,47053,C4,C4,reflexivity
141162,47054,C4,TZ,0
141163,47054,C4,A2,0
141164,47054,C4,TZ,0
141165,47055,C4,TZ,0
141166,47055,C4,A3,0
141167,47055,C4,A1,0
141168,47056,C4,TZ,0
141169,47056,C4,A3,0
141170,47056,C4,A2,0
141171,47057,C4,TZ,0
141172,47057,C4,A3,0
141173,47057,C4,A3,0
141174,47058,C4,TZ,0
141175,47058,C4,A3,0
141176,47058,C4,A4,equivalence
141177,47059,C4,TZ,0
141178,47059,C4,A3,0
141179,47059,C4,TX,0
141180,47060,C4,TZ,0
141181,47060,C4,A3,0
141182,47060,C4,B1,0
141183,47061,C4,TZ,0
141184,47061,C4,A3,0
141185,47061,C4,B2,0
141186,47062,C4,TZ,0
141187,47062,C4,A3,0
141188,47062,C4,B3,0
141189,47063,C4,TZ,0
141190,47063,C4,A3,0
141191,47063,C4,B4,symmetry
141192,47064,C4,TZ,0
141193,47064,C4,A3,0
141194,47064,C4,TY,0
141195,47065,C4,TZ,0
141196,47065,C4,A3,0
141197,47065,C4,C1,0
141198,47066,C4,TZ,0
141199,47066,C4,A3,0
141200,47066,C4,C2,0
141201,47067,C4,TZ,0
141202,47067,C4,A3,0
141203,47067,C4,C3,0
141204,47068,C4,TZ,0
141205,47068,C4,A3,0
141206,47068,C4,C4,reflexivity
141207,47069,C4,TZ,0
141208,47069,C4,A3,0
141209,47069,C4,TZ,0
141210,47070,C4,TZ,0
141211,47070,C4,A4,equivalence
141212,47070,C4,A1,0
141213,47071,C4,TZ,0
141214,47071,C4,A4,equivalence
141215,47071,C4,A2,0
141216,47072,C4,TZ,0
141217,47072,C4,A4,equivalence
141218,47072,C4,A3,0
141219,47073,C4,TZ,0
141220,47073,C4,A4,equivalence
141221,47073,C4,A4,equivalence
141222,47074,C4,TZ,0
141223,47074,C4,A4,equivalence
141224,47074,C4,TX,0
141225,47075,C4,TZ,0
141226,47075,C4,A4,equivalence
141227,47075,C4,B1,0
141228,47076,C4,TZ,0
141229,47076,C4,A4,equivalence
141230,47076,C4,B2,0
141231,47077,C4,TZ,0
141232,47077,C4,A4,equivalence
141233,47077,C4,B3,0
141234,47078,C4,TZ,0
141235,47078,C4,A4,equivalence
141236,47078,C4,B4,symmetry
141237,47079,C4,TZ,0
141238,47079,C4,A4,equivalence
141239,47079,C4,TY,0
141240,47080,C4,TZ,0
141241,47080,C4,A4,equivalence
141242,47080,C4,C1,0
141243,47081,C4,TZ,0
141244,47081,C4,A4,equivalence
141245,47081,C4,C2,0
141246,47082,C4,TZ,0
141247,47082,C4,A4,equivalence
141248,47082,C4,C3,0
141249,47083,C4,TZ,0
141250,47083,C4,A4,equivalence
141251,47083,C4,C4,reflexivity
141252,47084,C4,TZ,0
141253,47084,C4,A4,equivalence
141254,47084,C4,TZ,0
141255,47085,C4,TZ,0
141256,47085,C4,TX,0
141257,47085,C4,A1,0
141258,47086,C4,TZ,0
141259,47086,C4,TX,0
141260,47086,C4,A2,0
141261,47087,C4,TZ,0
141262,47087,C4,TX,0
141263,47087,C4,A3,0
141264,47088,C4,TZ,0
141265,47088,C4,TX,0
141266,47088,C4,A4,equivalence
141267,47089,C4,TZ,0
141268,47089,C4,TX,0
141269,47089,C4,TX,0
141270,47090,C4,TZ,0
141271,47090,C4,TX,0
141272,47090,C4,B1,0
141273,47091,C4,TZ,0
141274,47091,C4,TX,0
141275,47091,C4,B2,0
141276,47092,C4,TZ,0
141277,47092,C4,TX,0
141278,47092,C4,B3,0
141279,47093,C4,TZ,0
141280,47093,C4,TX,0
141281,47093,C4,B4,symmetry
141282,47094,C4,TZ,0
141283,47094,C4,TX,0
141284,47094,C4,TY,0
141285,47095,C4,TZ,0
141286,47095,C4,TX,0
141287,47095,C4,C1,0
141288,47096,C4,TZ,0
141289,47096,C4,TX,0
141290,47096,C4,C2,0
141291,47097,C4,TZ,0
141292,47097,C4,TX,0
141293,47097,C4,C3,0
141294,47098,C4,TZ,0
141295,47098,C4,TX,0
141296,47098,C4,C4,reflexivity
141297,47099,C4,TZ,0
141298,47099,C4,TX,0
141299,47099,C4,TZ,0
141300,47100,C4,TZ,0
141301,47100,C4,B1,0
141302,47100,C4,A1,0
141303,47101,C4,TZ,0
141304,47101,C4,B1,0
141305,47101,C4,A2,0
141306,47102,C4,TZ,0
141307,47102,C4,B1,0
141308,47102,C4,A3,0
141309,47103,C4,TZ,0
141310,47103,C4,B1,0
141311,47103,C4,A4,equivalence
141312,47104,C4,TZ,0
141313,47104,C4,B1,0
141314,47104,C4,TX,0
141315,47105,C4,TZ,0
141316,47105,C4,B1,0
141317,47105,C4,B1,0
141318,47106,C4,TZ,0
141319,47106,C4,B1,0
141320,47106,C4,B2,0
141321,47107,C4,TZ,0
141322,47107,C4,B1,0
141323,47107,C4,B3,0
141324,47108,C4,TZ,0
141325,47108,C4,B1,0
141326,47108,C4,B4,symmetry
141327,47109,C4,TZ,0
141328,47109,C4,B1,0
141329,47109,C4,TY,0
141330,47110,C4,TZ,0
141331,47110,C4,B1,0
141332,47110,C4,C1,0
141333,47111,C4,TZ,0
141334,47111,C4,B1,0
141335,47111,C4,C2,0
141336,47112,C4,TZ,0
141337,47112,C4,B1,0
141338,47112,C4,C3,0
141339,47113,C4,TZ,0
141340,47113,C4,B1,0
141341,47113,C4,C4,reflexivity
141342,47114,C4,TZ,0
141343,47114,C4,B1,0
141344,47114,C4,TZ,0
141345,47115,C4,TZ,0
141346,47115,C4,B2,0
141347,47115,C4,A1,0
141348,47116,C4,TZ,0
141349,47116,C4,B2,0
141350,47116,C4,A2,0
141351,47117,C4,TZ,0
141352,47117,C4,B2,0
141353,47117,C4,A3,0
141354,47118,C4,TZ,0
141355,47118,C4,B2,0
141356,47118,C4,A4,equivalence
141357,47119,C4,TZ,0
141358,47119,C4,B2,0
141359,47119,C4,TX,0
141360,47120,C4,TZ,0
141361,47120,C4,B2,0
141362,47120,C4,B1,0
141363,47121,C4,TZ,0
141364,47121,C4,B2,0
141365,47121,C4,B2,0
141366,47122,C4,TZ,0
141367,47122,C4,B2,0
141368,47122,C4,B3,0
141369,47123,C4,TZ,0
141370,47123,C4,B2,0
141371,47123,C4,B4,symmetry
141372,47124,C4,TZ,0
141373,47124,C4,B2,0
141374,47124,C4,TY,0
141375,47125,C4,TZ,0
141376,47125,C4,B2,0
141377,47125,C4,C1,0
141378,47126,C4,TZ,0
141379,47126,C4,B2,0
141380,47126,C4,C2,0
141381,47127,C4,TZ,0
141382,47127,C4,B2,0
141383,47127,C4,C3,0
141384,47128,C4,TZ,0
141385,47128,C4,B2,0
141386,47128,C4,C4,reflexivity
141387,47129,C4,TZ,0
141388,47129,C4,B2,0
141389,47129,C4,TZ,0
141390,47130,C4,TZ,0
141391,47130,C4,B3,0
141392,47130,C4,A1,0
141393,47131,C4,TZ,0
141394,47131,C4,B3,0
141395,47131,C4,A2,0
141396,47132,C4,TZ,0
141397,47132,C4,B3,0
141398,47132,C4,A3,0
141399,47133,C4,TZ,0
141400,47133,C4,B3,0
141401,47133,C4,A4,equivalence
141402,47134,C4,TZ,0
141403,47134,C4,B3,0
141404,47134,C4,TX,0
141405,47135,C4,TZ,0
141406,47135,C4,B3,0
141407,47135,C4,B1,0
141408,47136,C4,TZ,0
141409,47136,C4,B3,0
141410,47136,C4,B2,0
141411,47137,C4,TZ,0
141412,47137,C4,B3,0
141413,47137,C4,B3,0
141414,47138,C4,TZ,0
141415,47138,C4,B3,0
141416,47138,C4,B4,symmetry
141417,47139,C4,TZ,0
141418,47139,C4,B3,0
141419,47139,C4,TY,0
141420,47140,C4,TZ,0
141421,47140,C4,B3,0
141422,47140,C4,C1,0
141423,47141,C4,TZ,0
141424,47141,C4,B3,0
141425,47141,C4,C2,0
141426,47142,C4,TZ,0
141427,47142,C4,B3,0
141428,47142,C4,C3,0
141429,47143,C4,TZ,0
141430,47143,C4,B3,0
141431,47143,C4,C4,reflexivity
141432,47144,C4,TZ,0
141433,47144,C4,B3,0
141434,47144,C4,TZ,0
141435,47145,C4,TZ,0
141436,47145,C4,B4,symmetry
141437,47145,C4,A1,0
141438,47146,C4,TZ,0
141439,47146,C4,B4,symmetry
141440,47146,C4,A2,0
141441,47147,C4,TZ,0
141442,47147,C4,B4,symmetry
141443,47147,C4,A3,0
141444,47148,C4,TZ,0
141445,47148,C4,B4,symmetry
141446,47148,C4,A4,equivalence
141447,47149,C4,TZ,0
141448,47149,C4,B4,symmetry
141449,47149,C4,TX,0
141450,47150,C4,TZ,0
141451,47150,C4,B4,symmetry
141452,47150,C4,B1,0
141453,47151,C4,TZ,0
141454,47151,C4,B4,symmetry
141455,47151,C4,B2,0
141456,47152,C4,TZ,0
141457,47152,C4,B4,symmetry
141458,47152,C4,B3,0
141459,47153,C4,TZ,0
141460,47153,C4,B4,symmetry
141461,47153,C4,B4,symmetry
141462,47154,C4,TZ,0
141463,47154,C4,B4,symmetry
141464,47154,C4,TY,0
141465,47155,C4,TZ,0
141466,47155,C4,B4,symmetry
141467,47155,C4,C1,0
141468,47156,C4,TZ,0
141469,47156,C4,B4,symmetry
141470,47156,C4,C2,0
141471,47157,C4,TZ,0
141472,47157,C4,B4,symmetry
141473,47157,C4,C3,0
141474,47158,C4,TZ,0
141475,47158,C4,B4,symmetry
141476,47158,C4,C4,reflexivity
141477,47159,C4,TZ,0
141478,47159,C4,B4,symmetry
141479,47159,C4,TZ,0
141480,47160,C4,TZ,0
141481,47160,C4,TY,0
141482,47160,C4,A1,0
141483,47161,C4,TZ,0
141484,47161,C4,TY,0
141485,47161,C4,A2,0
141486,47162,C4,TZ,0
141487,47162,C4,TY,0
141488,47162,C4,A3,0
141489,47163,C4,TZ,0
141490,47163,C4,TY,0
141491,47163,C4,A4,equivalence
141492,47164,C4,TZ,0
141493,47164,C4,TY,0
141494,47164,C4,TX,0
141495,47165,C4,TZ,0
141496,47165,C4,TY,0
141497,47165,C4,B1,0
141498,47166,C4,TZ,0
141499,47166,C4,TY,0
141500,47166,C4,B2,0
141501,47167,C4,TZ,0
141502,47167,C4,TY,0
141503,47167,C4,B3,0
141504,47168,C4,TZ,0
141505,47168,C4,TY,0
141506,47168,C4,B4,symmetry
141507,47169,C4,TZ,0
141508,47169,C4,TY,0
141509,47169,C4,TY,0
141510,47170,C4,TZ,0
141511,47170,C4,TY,0
141512,47170,C4,C1,0
141513,47171,C4,TZ,0
141514,47171,C4,TY,0
141515,47171,C4,C2,0
141516,47172,C4,TZ,0
141517,47172,C4,TY,0
141518,47172,C4,C3,0
141519,47173,C4,TZ,0
141520,47173,C4,TY,0
141521,47173,C4,C4,reflexivity
141522,47174,C4,TZ,0
141523,47174,C4,TY,0
141524,47174,C4,TZ,0
141525,47175,C4,TZ,0
141526,47175,C4,C1,0
141527,47175,C4,A1,0
141528,47176,C4,TZ,0
141529,47176,C4,C1,0
141530,47176,C4,A2,0
141531,47177,C4,TZ,0
141532,47177,C4,C1,0
141533,47177,C4,A3,0
141534,47178,C4,TZ,0
141535,47178,C4,C1,0
141536,47178,C4,A4,equivalence
141537,47179,C4,TZ,0
141538,47179,C4,C1,0
141539,47179,C4,TX,0
141540,47180,C4,TZ,0
141541,47180,C4,C1,0
141542,47180,C4,B1,0
141543,47181,C4,TZ,0
141544,47181,C4,C1,0
141545,47181,C4,B2,0
141546,47182,C4,TZ,0
141547,47182,C4,C1,0
141548,47182,C4,B3,0
141549,47183,C4,TZ,0
141550,47183,C4,C1,0
141551,47183,C4,B4,symmetry
141552,47184,C4,TZ,0
141553,47184,C4,C1,0
141554,47184,C4,TY,0
141555,47185,C4,TZ,0
141556,47185,C4,C1,0
141557,47185,C4,C1,0
141558,47186,C4,TZ,0
141559,47186,C4,C1,0
141560,47186,C4,C2,0
141561,47187,C4,TZ,0
141562,47187,C4,C1,0
141563,47187,C4,C3,0
141564,47188,C4,TZ,0
141565,47188,C4,C1,0
141566,47188,C4,C4,reflexivity
141567,47189,C4,TZ,0
141568,47189,C4,C1,0
141569,47189,C4,TZ,0
141570,47190,C4,TZ,0
141571,47190,C4,C2,0
141572,47190,C4,A1,0
141573,47191,C4,TZ,0
141574,47191,C4,C2,0
141575,47191,C4,A2,0
141576,47192,C4,TZ,0
141577,47192,C4,C2,0
141578,47192,C4,A3,0
141579,47193,C4,TZ,0
141580,47193,C4,C2,0
141581,47193,C4,A4,equivalence
141582,47194,C4,TZ,0
141583,47194,C4,C2,0
141584,47194,C4,TX,0
141585,47195,C4,TZ,0
141586,47195,C4,C2,0
141587,47195,C4,B1,0
141588,47196,C4,TZ,0
141589,47196,C4,C2,0
141590,47196,C4,B2,0
141591,47197,C4,TZ,0
141592,47197,C4,C2,0
141593,47197,C4,B3,0
141594,47198,C4,TZ,0
141595,47198,C4,C2,0
141596,47198,C4,B4,symmetry
141597,47199,C4,TZ,0
141598,47199,C4,C2,0
141599,47199,C4,TY,0
141600,47200,C4,TZ,0
141601,47200,C4,C2,0
141602,47200,C4,C1,0
141603,47201,C4,TZ,0
141604,47201,C4,C2,0
141605,47201,C4,C2,0
141606,47202,C4,TZ,0
141607,47202,C4,C2,0
141608,47202,C4,C3,0
141609,47203,C4,TZ,0
141610,47203,C4,C2,0
141611,47203,C4,C4,reflexivity
141612,47204,C4,TZ,0
141613,47204,C4,C2,0
141614,47204,C4,TZ,0
141615,47205,C4,TZ,0
141616,47205,C4,C3,0
141617,47205,C4,A1,0
141618,47206,C4,TZ,0
141619,47206,C4,C3,0
141620,47206,C4,A2,0
141621,47207,C4,TZ,0
141622,47207,C4,C3,0
141623,47207,C4,A3,0
141624,47208,C4,TZ,0
141625,47208,C4,C3,0
141626,47208,C4,A4,equivalence
141627,47209,C4,TZ,0
141628,47209,C4,C3,0
141629,47209,C4,TX,0
141630,47210,C4,TZ,0
141631,47210,C4,C3,0
141632,47210,C4,B1,0
141633,47211,C4,TZ,0
141634,47211,C4,C3,0
141635,47211,C4,B2,0
141636,47212,C4,TZ,0
141637,47212,C4,C3,0
141638,47212,C4,B3,0
141639,47213,C4,TZ,0
141640,47213,C4,C3,0
141641,47213,C4,B4,symmetry
141642,47214,C4,TZ,0
141643,47214,C4,C3,0
141644,47214,C4,TY,0
141645,47215,C4,TZ,0
141646,47215,C4,C3,0
141647,47215,C4,C1,0
141648,47216,C4,TZ,0
141649,47216,C4,C3,0
141650,47216,C4,C2,0
141651,47217,C4,TZ,0
141652,47217,C4,C3,0
141653,47217,C4,C3,0
141654,47218,C4,TZ,0
141655,47218,C4,C3,0
141656,47218,C4,C4,reflexivity
141657,47219,C4,TZ,0
141658,47219,C4,C3,0
141659,47219,C4,TZ,0
141660,47220,C4,TZ,0
141661,47220,C4,C4,reflexivity
141662,47220,C4,A1,0
141663,47221,C4,TZ,0
141664,47221,C4,C4,reflexivity
141665,47221,C4,A2,0
141666,47222,C4,TZ,0
141667,47222,C4,C4,reflexivity
141668,47222,C4,A3,0
141669,47223,C4,TZ,0
141670,47223,C4,C4,reflexivity
141671,47223,C4,A4,equivalence
141672,47224,C4,TZ,0
141673,47224,C4,C4,reflexivity
141674,47224,C4,TX,0
141675,47225,C4,TZ,0
141676,47225,C4,C4,reflexivity
141677,47225,C4,B1,0
141678,47226,C4,TZ,0
141679,47226,C4,C4,reflexivity
141680,47226,C4,B2,0
141681,47227,C4,TZ,0
141682,47227,C4,C4,reflexivity
141683,47227,C4,B3,0
141684,47228,C4,TZ,0
141685,47228,C4,C4,reflexivity
141686,47228,C4,B4,symmetry
141687,47229,C4,TZ,0
141688,47229,C4,C4,reflexivity
141689,47229,C4,TY,0
141690,47230,C4,TZ,0
141691,47230,C4,C4,reflexivity
141692,47230,C4,C1,0
141693,47231,C4,TZ,0
141694,47231,C4,C4,reflexivity
141695,47231,C4,C2,0
141696,47232,C4,TZ,0
141697,47232,C4,C4,reflexivity
141698,47232,C4,C3,0
141699,47233,C4,TZ,0
141700,47233,C4,C4,reflexivity
141701,47233,C4,C4,reflexivity
141702,47234,C4,TZ,0
141703,47234,C4,C4,reflexivity
141704,47234,C4,TZ,0
141705,47235,C4,TZ,0
141706,47235,C4,TZ,0
141707,47235,C4,A1,0
141708,47236,C4,TZ,0
141709,47236,C4,TZ,0
141710,47236,C4,A2,0
141711,47237,C4,TZ,0
141712,47237,C4,TZ,0
141713,47237,C4,A3,0
141714,47238,C4,TZ,0
141715,47238,C4,TZ,0
141716,47238,C4,A4,equivalence
141717,47239,C4,TZ,0
141718,47239,C4,TZ,0
141719,47239,C4,TX,0
141720,47240,C4,TZ,0
141721,47240,C4,TZ,0
141722,47240,C4,B1,0
141723,47241,C4,TZ,0
141724,47241,C4,TZ,0
141725,47241,C4,B2,0
141726,47242,C4,TZ,0
141727,47242,C4,TZ,0
141728,47242,C4,B3,0
141729,47243,C4,TZ,0
141730,47243,C4,TZ,0
141731,47243,C4,B4,symmetry
141732,47244,C4,TZ,0
141733,47244,C4,TZ,0
141734,47244,C4,TY,0
141735,47245,C4,TZ,0
141736,47245,C4,TZ,0
141737,47245,C4,C1,0
141738,47246,C4,TZ,0
